-315345726824604480,-302658715587471104,710891840000612992
498213140939242176,269760410639509888,-1332057356029404672
-1167392955611001600,-223651336389144000,3659183901285939712
400130708017328960,-74048538002084640,-1293365676074569472
-677813085834416000,-178730196471054272,1815296857975054080
-92074476216779616,172018607009245344,430405114459727168
-1085160638659866880,-408891999878579712,3088133685027144704
1412716513276544256,440649702152618048,-4061155472855170048
-1481104051677559552,-669378164710731648,4535681127410565120
-172373935015688832,119785401567531616,698947008033345664
-1031718550482328576,-313416044067355712,3030697895209359360
934710491901518464,-114002215420048672,-2884952077310828032
309353778699413952,519401014893874048,-645802211985830016
-434797839606664000,-502434173635989440,1205615662922520320
541318891782094848,265717574419571424,-1340605087631132416
-513263105912567360,217482088462383168,1607722567329933056
-1115426533517097472,-399696730599153088,3153203264845340672
-969070089185080192,-198346659532074944,3075641616987398656
-1110635335393369088,-270623552398233824,3425838276510478336
106583308486441664,291135031071485696,-123519925580491808
786788724718253952,351251406128073472,-2016538111491481344
-1137944118084581120,-380582067563957632,3233913060751289344
-54237153312865400,49515646558002136,190218892842247296
-421487543028757120,207970957662580448,1482406835237126144
-963906064070436992,-197358128416102432,3102013209160547840
-303511300211726016,68250923820721872,1124072109811936896
1235435121913520640,617905890615342848,-3269585562791824896
871722114328531968,-107757458856207024,-2886454039458747904
-441577024103119936,135178953087408832,1314334365326257152
1004466318368311168,363812812187924032,-2973738369772770304
1824784543327608064,688343297223054848,-4975443372028493824
-1148827446345762432,-476660154485684288,3386846155619386880
277446877488742432,225914185353549120,-841631672437802112
-402161119547004096,239586266600859680,1654189069672947968
148220774197197728,55264663914309128,-360857052688924224
494825639132701312,761379102644394880,-1142858975089095552
-1552315275468825344,-332353281627124544,4563173626854415872
216206217592784448,139147546428495920,-485067994503369216
