0.010317,0.007456,0.005846
0.008030,0.008589,0.000973
0.004379,0.001721,0.004236
0.320991,0.008272,0.005620
0.256202,-0.018099,-0.016983
-0.019606,0.258328,0.023332
-0.018576,0.023395,0.257900
0.000978,0.000544,0.000748
0.000698,0.000510,0.000383
0.000476,0.000209,0.000435
-0.000000,0.000000,0.000000
0.000000,-0.000000,-0.000000
0.000000,-0.000000,-0.000000
-0.000891,-0.000003,-0.000004
-0.000003,-0.000887,0.000063
-0.000003,0.000063,-0.000888
-0.000003,-0.000002,-0.000003
0.000003,0.000002,0.000001
0.000001,0.000001,0.000001
