0.684345,-12.314362,-0.146637
0.442261,-0.162207,-0.094772
4587134.164516,1888066.660340,867183.254803
-4534168.910925,-1579124.861957,-1375917.618751
954319.462233,431239.104898,115194.459745
727773.901515,15214833.274197,-29362649.654786
5389440.230478,-8932074.753371,22539882.655237
-22022771.698392,-11814983.488926,709690.924885
1074134.597311,322355.856225,589251.534975
9416124.384007,-5437119.398834,3697711.115830
7453044.091918,3435695.687671,2369250.990748
-2436086.960847,-247078.086099,-2072638.100167
3018343.874622,-952062.900300,-1143315.335743
2381443.980601,-968158.626460,-838170.104281
-53824.589032,-27667.054286,378160.857727
3119698.697788,-1161875.615024,-351902.948468
326612.584367,-182769.803792,-344430.012333
-872445.508013,528876.877059,519459.250575
923495.731738,-598857.776572,-920856.885989
-4758135.926981,1645412.149629,614349.238937
-956040.414394,321548.507486,150038.202462
-705253.862791,237550.126234,112013.911391
35432.505526,20119.977273,313508.862198
-2455409.246865,1036783.150437,457436.110626
